id,Convert Video to Mp3 Plus,Word Connect : Wordscapes 2021,Skat LITE,Color Splash for iPad,Medication Reminder & Refills,SHIFTAR: Work schedule planner,Wallpapers for Roblox Robux HD,SongShift,Teleprompter Pro 2,Forbidden Desert,Easy Calendar,NICU2HOME: Supporting Preemies,Toddler games: for 2 year olds,Dialup: Reviving the Phone,Astrolis Horoscopes & Tarot,Immediate Contact Transfer,MCECU Mobile,Atlantic Aviation,Mechanics Bank Mobile Banking,FGTeeV Goozy,Lirica - Learn Languages,Book of the Month,Office Design 3D,Take a Name LDS Family History,Cats and Sharks,Journey Planner / Map -Transit,Webull: Investing & Trading,Idle Skies,Nyjah Huston: #Skatelife,Hidden Expedition: Mithridates,Barcos Pro - Barcode Scanner,GDI Mobile,Lugmety,Five Nights at Freddy's 4,Five Suits Lite,Kawa & Khaje,Lathe Machine 3D,Sudoku ▦,Hidden Objects Game - Romance,Circle Pool,Valentine's Day & Love Frames,CREATIFY - Art Coloring Game,Dungeon Corporation,Multifly: Multiplication Game,XAPiT,Twins Babysitter Daycare Game,Mr Spy - Bullet Agent,Learn 3 Letter Words Spelling,NRLFCU Mobile Banking,RadarBox · Live Flight Tracker
680.0,,5.0,5.0,4.0,4.0,,,,4.0,4.0,,,4.0,5.0,,1.0,4.0,5.0,3.0,3.0,3.0,,,4.0,2.0,,5.0,,,,,1.0,2.0,4.0,,5.0,5.0,,,,,,3.0,1.0,2.0,,3.0,4.0,,
681.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,1.0,,,2.0,,,1.0,,1.0,5.0,,,,2.0,,1.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,,,,3.0,3.0,3.0,4.0,5.0,,5.0,,5.0,,,1.0,2.0,,,,2.0
682.0,,,4.0,1.0,,1.0,4.0,4.0,2.0,5.0,,5.0,5.0,4.0,,,,,4.0,,1.0,,,2.0,,5.0,4.0,5.0,4.0,5.0,,,,,,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,2.0,5.0,1.0,,2.0,,
683.0,,,,,1.0,1.0,,5.0,5.0,,5.0,,5.0,,5.0,,3.0,,,3.0,2.0,5.0,1.0,3.0,,5.0,5.0,2.0,,,3.0,,5.0,4.0,,2.0,,3.0,4.0,,1.0,5.0,,,2.0,3.0,1.0,,,3.0
684.0,,,1.0,,3.0,,5.0,,5.0,2.0,5.0,,3.0,4.0,5.0,,5.0,5.0,1.0,5.0,1.0,,,,4.0,1.0,,1.0,3.0,,5.0,,1.0,5.0,4.0,3.0,,,5.0,,,2.0,4.0,5.0,,5.0,,,2.0,
685.0,3.0,2.0,3.0,,4.0,1.0,3.0,,1.0,,5.0,,4.0,,,4.0,3.0,4.0,4.0,,1.0,,3.0,3.0,2.0,,,2.0,4.0,3.0,,,5.0,5.0,,,3.0,,,2.0,4.0,5.0,1.0,5.0,5.0,,,5.0,3.0,
686.0,,2.0,1.0,4.0,,,2.0,,,2.0,,,,1.0,,4.0,5.0,,5.0,,,3.0,3.0,2.0,,,,,,2.0,,,,1.0,1.0,,,,3.0,,,1.0,2.0,,,3.0,2.0,5.0,,
687.0,4.0,5.0,5.0,2.0,1.0,2.0,,,3.0,2.0,3.0,,,,4.0,,,,,,,,4.0,,2.0,,2.0,,3.0,,,,,1.0,3.0,1.0,,1.0,5.0,5.0,4.0,,4.0,1.0,,5.0,5.0,,1.0,2.0
688.0,,5.0,,,,,2.0,,,,1.0,,,2.0,,4.0,4.0,,4.0,1.0,5.0,,,,1.0,4.0,4.0,,,,,,2.0,,1.0,3.0,,,,,,,2.0,4.0,3.0,2.0,2.0,3.0,,1.0
689.0,,,,,3.0,,,1.0,5.0,,2.0,3.0,1.0,,1.0,3.0,,2.0,,,,,,4.0,2.0,,,,,5.0,,3.0,,5.0,1.0,1.0,3.0,,,,,,2.0,1.0,,2.0,3.0,,,
690.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,,2.0,2.0,2.0,,1.0,5.0,1.0,,,4.0,,2.0,,2.0,5.0,,3.0,5.0,,4.0,3.0,,,,2.0,,3.0,2.0,2.0,,1.0,,2.0,,5.0,,,5.0,,
691.0,1.0,5.0,,,,5.0,,4.0,5.0,1.0,2.0,4.0,3.0,5.0,,,1.0,,5.0,,2.0,2.0,4.0,,1.0,2.0,3.0,,5.0,5.0,1.0,1.0,,5.0,3.0,2.0,2.0,5.0,2.0,,4.0,5.0,,,5.0,1.0,4.0,3.0,5.0,4.0
692.0,2.0,3.0,,2.0,,,2.0,3.0,,,,5.0,3.0,3.0,3.0,,,1.0,,,,4.0,1.0,2.0,,4.0,,,4.0,1.0,2.0,3.0,,5.0,,,4.0,5.0,2.0,2.0,2.0,4.0,4.0,,,,1.0,1.0,,
693.0,1.0,,2.0,,,2.0,,,,,,,,4.0,5.0,,5.0,2.0,5.0,4.0,3.0,,2.0,4.0,3.0,3.0,,,3.0,5.0,1.0,4.0,3.0,,2.0,5.0,,,4.0,,1.0,,2.0,4.0,1.0,2.0,1.0,3.0,2.0,
694.0,1.0,,,2.0,,1.0,,,,,,,,,4.0,,,5.0,,4.0,,5.0,,5.0,1.0,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,3.0,,5.0,,,4.0,5.0,,,,5.0,3.0,1.0,4.0
695.0,5.0,,1.0,,2.0,2.0,1.0,,4.0,1.0,,,,3.0,2.0,4.0,2.0,,,,3.0,,3.0,4.0,3.0,5.0,,5.0,5.0,2.0,,,,4.0,,,,,,,3.0,,1.0,,3.0,1.0,4.0,4.0,2.0,
696.0,5.0,4.0,3.0,,,3.0,3.0,,4.0,,4.0,1.0,2.0,,4.0,3.0,,3.0,,,4.0,2.0,5.0,1.0,,5.0,1.0,,,3.0,1.0,3.0,,,,1.0,2.0,2.0,5.0,,,3.0,2.0,2.0,1.0,,,,,5.0
697.0,,,1.0,4.0,4.0,,,1.0,,1.0,1.0,,5.0,,,1.0,,2.0,,3.0,,,,3.0,4.0,5.0,1.0,5.0,2.0,,,,2.0,,,,,5.0,,1.0,4.0,3.0,,4.0,5.0,,4.0,,1.0,2.0
698.0,,5.0,,1.0,1.0,3.0,5.0,,4.0,,,5.0,2.0,4.0,,1.0,,5.0,,,,1.0,,3.0,,4.0,,,,2.0,2.0,3.0,3.0,,,4.0,,,2.0,,,,,,4.0,,,,3.0,5.0
699.0,2.0,4.0,2.0,,1.0,,1.0,,,5.0,,3.0,4.0,4.0,,,,4.0,,5.0,4.0,2.0,,,2.0,5.0,1.0,4.0,,1.0,4.0,,,,3.0,3.0,,4.0,1.0,4.0,1.0,,,,,3.0,5.0,3.0,5.0,4.0
700.0,,4.0,2.0,4.0,2.0,,4.0,5.0,5.0,2.0,,,,,5.0,,,3.0,4.0,,,,,3.0,,,5.0,2.0,5.0,,,,3.0,,1.0,2.0,4.0,5.0,2.0,,5.0,2.0,2.0,1.0,1.0,2.0,,4.0,,
701.0,1.0,3.0,1.0,,5.0,,,,4.0,,1.0,2.0,1.0,,3.0,4.0,2.0,,,5.0,3.0,3.0,,,,,,,3.0,,5.0,2.0,,4.0,,4.0,,4.0,4.0,3.0,2.0,3.0,4.0,,,,3.0,,4.0,
702.0,2.0,,,1.0,3.0,2.0,4.0,4.0,1.0,3.0,,,,3.0,2.0,5.0,4.0,5.0,4.0,,4.0,5.0,,,4.0,,5.0,3.0,,,1.0,,,,,,,,4.0,4.0,3.0,,5.0,,,2.0,4.0,1.0,,3.0
703.0,2.0,,3.0,,5.0,,1.0,1.0,,4.0,2.0,,,,,,4.0,2.0,2.0,3.0,,2.0,2.0,,5.0,,5.0,3.0,1.0,5.0,2.0,,,,,,,,3.0,4.0,,,5.0,,3.0,,2.0,5.0,5.0,5.0
704.0,5.0,,1.0,,,,2.0,,1.0,,3.0,,1.0,2.0,5.0,,,,5.0,,2.0,3.0,,2.0,4.0,,2.0,1.0,,2.0,4.0,,,,3.0,,3.0,1.0,4.0,1.0,,1.0,,,,4.0,,,,3.0
705.0,,3.0,1.0,4.0,,4.0,4.0,,,,,,3.0,5.0,1.0,,,5.0,,,1.0,5.0,2.0,,3.0,,3.0,2.0,,1.0,4.0,,,,5.0,1.0,5.0,2.0,1.0,,,,5.0,5.0,5.0,2.0,5.0,1.0,,
706.0,,,,,3.0,,,1.0,4.0,,,,,,,5.0,3.0,2.0,,,1.0,,,,5.0,4.0,,,1.0,1.0,,,1.0,2.0,5.0,3.0,2.0,5.0,,5.0,5.0,3.0,5.0,5.0,,,1.0,,,
707.0,3.0,1.0,4.0,2.0,,,,3.0,1.0,,2.0,5.0,4.0,,4.0,5.0,3.0,,,4.0,4.0,,2.0,1.0,,,,1.0,,2.0,3.0,,,3.0,,,,,2.0,3.0,,,4.0,,1.0,,5.0,,4.0,
708.0,2.0,1.0,2.0,,,,4.0,1.0,3.0,5.0,2.0,1.0,,2.0,5.0,,,,5.0,2.0,3.0,,2.0,,1.0,1.0,,,,1.0,5.0,5.0,4.0,5.0,2.0,,2.0,,,4.0,2.0,2.0,2.0,,3.0,,4.0,5.0,4.0,4.0
709.0,1.0,4.0,1.0,5.0,,4.0,,,,5.0,,,,,,,1.0,4.0,1.0,1.0,3.0,3.0,,5.0,2.0,,4.0,,1.0,3.0,4.0,3.0,5.0,5.0,,,1.0,,4.0,,1.0,,4.0,3.0,,,,3.0,,4.0
710.0,4.0,5.0,4.0,5.0,2.0,,1.0,1.0,5.0,5.0,,4.0,3.0,3.0,4.0,5.0,4.0,,5.0,4.0,5.0,1.0,,1.0,5.0,1.0,,,3.0,,5.0,,4.0,,5.0,,5.0,,,4.0,,2.0,,5.0,3.0,,,,1.0,1.0
711.0,,,5.0,2.0,2.0,5.0,3.0,3.0,1.0,5.0,,1.0,2.0,2.0,3.0,,,,,5.0,1.0,,,,,,2.0,5.0,,2.0,5.0,,,1.0,4.0,1.0,2.0,3.0,,,,,,2.0,,5.0,3.0,,,5.0
712.0,,5.0,,,5.0,,,,,,,,3.0,1.0,,,1.0,3.0,,3.0,5.0,,,3.0,4.0,,1.0,4.0,,,1.0,4.0,,2.0,2.0,2.0,5.0,,,,3.0,1.0,,2.0,,5.0,,,,
713.0,5.0,,,,3.0,4.0,,3.0,2.0,4.0,5.0,,5.0,1.0,4.0,,5.0,,5.0,1.0,,4.0,2.0,,,,3.0,,,3.0,4.0,,,5.0,4.0,,4.0,4.0,,,4.0,,,2.0,1.0,,4.0,,5.0,
714.0,,1.0,1.0,3.0,2.0,4.0,,5.0,5.0,,,,4.0,5.0,2.0,4.0,4.0,,,4.0,3.0,5.0,2.0,,,2.0,,,,,3.0,4.0,,5.0,4.0,2.0,,,,,2.0,4.0,,2.0,3.0,5.0,3.0,1.0,,1.0
715.0,1.0,,,,,5.0,4.0,,,,5.0,,,4.0,3.0,1.0,1.0,,5.0,,4.0,,2.0,,1.0,3.0,3.0,2.0,,4.0,1.0,,2.0,1.0,,,,,,1.0,3.0,2.0,5.0,,,2.0,,3.0,5.0,3.0
716.0,,5.0,5.0,4.0,4.0,4.0,,5.0,,,,1.0,,,1.0,1.0,,,,,,4.0,,,4.0,4.0,2.0,5.0,,2.0,,3.0,1.0,5.0,,3.0,4.0,,5.0,1.0,,1.0,,4.0,,,3.0,,3.0,3.0
717.0,,,,,,5.0,,,,5.0,,,,,,,3.0,,4.0,,,,4.0,4.0,,,3.0,5.0,,,5.0,,3.0,1.0,3.0,1.0,,,4.0,1.0,4.0,,5.0,5.0,4.0,5.0,,,,
718.0,2.0,5.0,,4.0,3.0,2.0,4.0,4.0,1.0,,1.0,,5.0,5.0,,4.0,3.0,3.0,3.0,,1.0,,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,2.0,4.0,,2.0,,,1.0,3.0,,1.0,,,1.0,
719.0,,4.0,,1.0,,1.0,,5.0,4.0,5.0,5.0,,4.0,,,2.0,1.0,3.0,,,3.0,3.0,1.0,,4.0,4.0,,,,3.0,2.0,5.0,5.0,,1.0,5.0,3.0,3.0,5.0,,2.0,,,,4.0,2.0,3.0,3.0,,1.0
720.0,2.0,2.0,3.0,,3.0,,,2.0,,,,4.0,,5.0,2.0,,,2.0,4.0,1.0,,4.0,,5.0,1.0,,3.0,4.0,,4.0,,,5.0,,4.0,,,2.0,,2.0,,1.0,2.0,,3.0,,4.0,,1.0,
721.0,4.0,,1.0,2.0,,,,3.0,,,5.0,,4.0,2.0,4.0,2.0,4.0,3.0,,1.0,,,5.0,3.0,2.0,4.0,,,,3.0,1.0,,,,3.0,1.0,,,3.0,,,3.0,3.0,,,,3.0,,1.0,4.0
722.0,,,3.0,,5.0,1.0,,4.0,,,,5.0,,,1.0,,2.0,,,,,,3.0,3.0,2.0,,4.0,,5.0,3.0,,,,1.0,1.0,,3.0,,,,,,3.0,,,5.0,,,2.0,4.0
723.0,3.0,2.0,2.0,,,,2.0,,2.0,4.0,,1.0,4.0,,,4.0,4.0,,,5.0,3.0,,1.0,,,5.0,2.0,,4.0,,1.0,2.0,,4.0,4.0,,,,3.0,,1.0,,,,,,,2.0,,
724.0,4.0,,1.0,,,,3.0,4.0,2.0,3.0,5.0,,,2.0,1.0,,2.0,2.0,5.0,4.0,,4.0,,4.0,1.0,,,1.0,,5.0,1.0,,,4.0,1.0,,,3.0,,4.0,5.0,3.0,,5.0,3.0,5.0,4.0,5.0,5.0,1.0
725.0,2.0,,,5.0,2.0,,,,3.0,2.0,1.0,4.0,4.0,1.0,,,,5.0,,4.0,,5.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,,4.0,,5.0,5.0,4.0,,5.0,4.0,,,5.0,1.0,,5.0,4.0,,,4.0
726.0,3.0,3.0,,3.0,4.0,,,,,4.0,,,,5.0,5.0,5.0,3.0,3.0,2.0,,5.0,1.0,,,,4.0,,1.0,,3.0,,,,1.0,3.0,,3.0,,,5.0,1.0,3.0,5.0,4.0,5.0,,,1.0,5.0,
727.0,4.0,,5.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,,4.0,3.0,3.0,,1.0,,3.0,,,5.0,5.0,4.0,,,5.0,3.0,,,,,,5.0,,,1.0,,5.0,,1.0,2.0,2.0,4.0,,5.0,4.0,
728.0,4.0,2.0,,5.0,,3.0,1.0,,1.0,5.0,5.0,,2.0,5.0,,1.0,4.0,3.0,1.0,,,,,,,,,2.0,1.0,4.0,,,,3.0,1.0,5.0,2.0,,2.0,4.0,5.0,,4.0,4.0,,,3.0,4.0,,
729.0,,,3.0,5.0,,1.0,,,,,2.0,5.0,3.0,,1.0,1.0,2.0,2.0,,,4.0,,,4.0,3.0,2.0,,5.0,2.0,4.0,4.0,,,,,,2.0,1.0,,,,2.0,2.0,4.0,,3.0,,4.0,,
730.0,2.0,3.0,2.0,,2.0,5.0,2.0,,4.0,,,,2.0,,2.0,2.0,4.0,4.0,4.0,,5.0,,,3.0,,,1.0,5.0,,,2.0,4.0,5.0,1.0,4.0,1.0,,3.0,,5.0,1.0,,3.0,,,,,,5.0,
731.0,1.0,3.0,,5.0,,5.0,,1.0,1.0,5.0,,1.0,5.0,2.0,4.0,,5.0,,3.0,2.0,,,4.0,5.0,,,3.0,,,,2.0,,2.0,,,,3.0,,2.0,,,,4.0,,5.0,2.0,2.0,5.0,5.0,
732.0,1.0,1.0,,4.0,4.0,,,1.0,1.0,,1.0,,2.0,2.0,4.0,1.0,,1.0,5.0,,3.0,,1.0,2.0,,,4.0,,,1.0,,5.0,1.0,3.0,,,2.0,3.0,5.0,2.0,2.0,,2.0,,,1.0,,2.0,4.0,4.0
733.0,3.0,1.0,5.0,,5.0,2.0,,,3.0,,4.0,4.0,2.0,,1.0,5.0,3.0,,,3.0,4.0,,5.0,4.0,,4.0,,1.0,2.0,,1.0,,,,5.0,,4.0,2.0,4.0,,5.0,3.0,1.0,1.0,4.0,,4.0,,3.0,3.0
734.0,2.0,5.0,4.0,1.0,,,4.0,4.0,4.0,,3.0,2.0,5.0,5.0,,,,3.0,3.0,2.0,4.0,1.0,3.0,,4.0,5.0,1.0,3.0,2.0,,4.0,1.0,,4.0,,,,,1.0,1.0,,5.0,,5.0,,,,,,5.0
735.0,1.0,3.0,2.0,3.0,,,3.0,1.0,5.0,3.0,3.0,,2.0,2.0,5.0,4.0,,,,5.0,3.0,,,5.0,,3.0,,,3.0,,,2.0,1.0,,,3.0,5.0,5.0,,1.0,5.0,1.0,3.0,1.0,3.0,4.0,,3.0,1.0,
736.0,,,5.0,2.0,,5.0,,3.0,,1.0,,,,2.0,1.0,,1.0,,,2.0,3.0,1.0,5.0,1.0,5.0,,,,2.0,1.0,,2.0,4.0,,,,5.0,,1.0,,,,,,,5.0,,1.0,5.0,2.0
737.0,,,,,,1.0,3.0,4.0,3.0,3.0,2.0,,3.0,,1.0,2.0,,4.0,5.0,,3.0,2.0,1.0,1.0,3.0,4.0,1.0,,,2.0,,,1.0,5.0,2.0,,,,2.0,1.0,3.0,,,5.0,,1.0,2.0,3.0,2.0,
738.0,3.0,,,3.0,,,5.0,,1.0,3.0,,,,,,,,1.0,2.0,,,4.0,,1.0,4.0,4.0,,,,2.0,2.0,1.0,,,4.0,3.0,4.0,1.0,2.0,,,4.0,1.0,2.0,3.0,1.0,,,,
739.0,4.0,4.0,,,,2.0,4.0,4.0,,5.0,,2.0,2.0,4.0,,,4.0,1.0,,,,1.0,3.0,,,2.0,3.0,1.0,3.0,4.0,2.0,5.0,5.0,,1.0,4.0,5.0,,3.0,,5.0,,,3.0,2.0,1.0,,3.0,,1.0
740.0,,,3.0,1.0,5.0,,1.0,3.0,,3.0,3.0,,,1.0,3.0,,,5.0,1.0,4.0,1.0,1.0,2.0,,1.0,,3.0,3.0,,,,1.0,,2.0,,4.0,,3.0,,,4.0,2.0,,,2.0,1.0,,,,
741.0,1.0,,,1.0,5.0,1.0,1.0,,,4.0,,5.0,,5.0,,3.0,1.0,,1.0,5.0,4.0,4.0,5.0,,,3.0,,3.0,,,5.0,3.0,3.0,5.0,,5.0,,,2.0,2.0,,1.0,,5.0,,3.0,1.0,,,5.0
742.0,2.0,,2.0,,2.0,,4.0,,,2.0,2.0,4.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,,,5.0,5.0,2.0,3.0,1.0,2.0,5.0,,1.0,,1.0,3.0,,,1.0,,,,5.0,5.0,3.0,3.0,2.0,3.0,1.0,,,,
743.0,3.0,2.0,,5.0,4.0,,3.0,,,,,5.0,,3.0,5.0,3.0,,,,,,4.0,,4.0,,,,2.0,3.0,2.0,,1.0,,4.0,1.0,3.0,1.0,1.0,2.0,,,,,5.0,3.0,5.0,,,,
744.0,,,5.0,3.0,2.0,2.0,,3.0,,1.0,2.0,5.0,,2.0,,3.0,3.0,,5.0,,4.0,,,5.0,,3.0,,,1.0,,,,2.0,,5.0,4.0,3.0,,5.0,1.0,4.0,,3.0,,1.0,1.0,4.0,,2.0,
745.0,3.0,5.0,,2.0,5.0,3.0,3.0,2.0,,4.0,3.0,5.0,4.0,1.0,3.0,,,,2.0,5.0,4.0,,,,,,3.0,3.0,,5.0,,,3.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,,,5.0,3.0,,,,,4.0,2.0
746.0,,,2.0,,1.0,,,2.0,1.0,,1.0,,3.0,2.0,,3.0,,4.0,,,1.0,4.0,1.0,2.0,,2.0,,5.0,,4.0,2.0,1.0,1.0,4.0,4.0,5.0,,5.0,2.0,,,3.0,5.0,,,,,,1.0,2.0
747.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,5.0,,,,,,,2.0,2.0,5.0,,,1.0,5.0,3.0,4.0,2.0,,2.0,3.0,,3.0,2.0,4.0,,,3.0,4.0,4.0,1.0,,,1.0,2.0,,5.0,,3.0,3.0,
748.0,5.0,,5.0,3.0,,1.0,2.0,,,,,5.0,1.0,5.0,5.0,3.0,2.0,,,4.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,,5.0,,,2.0,4.0,1.0,,1.0,,3.0,3.0,5.0,3.0,3.0,2.0,1.0,,3.0,,4.0,2.0,2.0
749.0,,,,4.0,2.0,3.0,5.0,,,2.0,,,3.0,4.0,3.0,4.0,,4.0,,1.0,,4.0,,,1.0,,4.0,,5.0,,,,1.0,,4.0,,,1.0,5.0,,5.0,,2.0,3.0,3.0,4.0,5.0,2.0,,5.0
750.0,,4.0,,3.0,3.0,,,1.0,,,1.0,,,1.0,2.0,3.0,4.0,,,2.0,4.0,,,,,1.0,,,2.0,,2.0,3.0,,4.0,5.0,,,,1.0,4.0,5.0,1.0,,2.0,,,,,,
751.0,,,,,1.0,,4.0,,,2.0,,,5.0,,1.0,,,,1.0,2.0,4.0,,3.0,,,4.0,,,4.0,4.0,,2.0,,5.0,,1.0,,2.0,,2.0,4.0,5.0,,,2.0,,5.0,4.0,2.0,5.0
752.0,3.0,,,5.0,5.0,,1.0,3.0,,3.0,,,,,1.0,2.0,,,,,4.0,2.0,,2.0,,4.0,,2.0,4.0,,3.0,5.0,4.0,,2.0,5.0,,2.0,5.0,4.0,2.0,5.0,4.0,,,,,1.0,2.0,
753.0,,,,,,,3.0,,1.0,,2.0,,,,,4.0,,,,,,,,3.0,3.0,,2.0,3.0,,1.0,5.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,,,,4.0,,3.0,4.0,4.0,,5.0,
754.0,2.0,1.0,,,4.0,,5.0,,,1.0,5.0,,3.0,,2.0,3.0,,,1.0,3.0,3.0,,2.0,3.0,3.0,4.0,,2.0,,,,4.0,2.0,4.0,5.0,3.0,1.0,,,,1.0,4.0,,4.0,,5.0,5.0,1.0,5.0,
755.0,3.0,,5.0,,,3.0,,,5.0,,4.0,5.0,5.0,3.0,2.0,,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,,,2.0,3.0,5.0,1.0,,,5.0,,2.0,3.0,,,4.0,1.0,1.0,,,,3.0,2.0,5.0,,
756.0,,,,,2.0,2.0,,,,,,1.0,,1.0,5.0,1.0,3.0,,3.0,,,5.0,2.0,2.0,4.0,,,5.0,3.0,,5.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,1.0,,,,1.0,,,2.0,,3.0,2.0,
757.0,,5.0,,,,,2.0,1.0,1.0,5.0,1.0,1.0,3.0,,5.0,,2.0,4.0,2.0,,,,,3.0,4.0,,3.0,2.0,,,3.0,4.0,1.0,5.0,,,,5.0,,5.0,,2.0,2.0,3.0,2.0,,,,5.0,
758.0,2.0,4.0,,,3.0,,3.0,4.0,2.0,4.0,,,,,4.0,4.0,,,1.0,,,,3.0,,1.0,5.0,,,3.0,3.0,,,1.0,,5.0,5.0,,3.0,,,,4.0,1.0,,4.0,5.0,,2.0,,3.0
759.0,,,5.0,5.0,2.0,5.0,,4.0,,3.0,3.0,4.0,5.0,5.0,1.0,,3.0,5.0,,1.0,4.0,4.0,,,,,,,3.0,,4.0,,5.0,3.0,4.0,,5.0,,2.0,,3.0,3.0,,3.0,,,2.0,1.0,5.0,4.0
760.0,,2.0,1.0,,2.0,3.0,2.0,,4.0,4.0,1.0,1.0,1.0,3.0,,4.0,,2.0,4.0,1.0,3.0,,4.0,2.0,4.0,,5.0,1.0,3.0,3.0,,2.0,,2.0,,5.0,,5.0,,,2.0,2.0,5.0,3.0,5.0,,4.0,3.0,5.0,
761.0,1.0,,5.0,4.0,3.0,,,3.0,4.0,1.0,4.0,,4.0,5.0,,,,4.0,5.0,,,,,,3.0,1.0,,,,,,4.0,,3.0,,,,,,,4.0,3.0,3.0,4.0,,3.0,3.0,1.0,3.0,
762.0,4.0,,5.0,,,,4.0,5.0,,,,,,,1.0,,3.0,4.0,,,3.0,4.0,3.0,,,1.0,4.0,5.0,3.0,5.0,2.0,,1.0,2.0,3.0,,3.0,,4.0,,4.0,,4.0,3.0,5.0,,,1.0,2.0,1.0
763.0,,4.0,2.0,4.0,1.0,2.0,,1.0,3.0,2.0,2.0,,,,,,1.0,4.0,4.0,1.0,1.0,,,4.0,1.0,1.0,,,4.0,,5.0,3.0,,4.0,,2.0,3.0,,4.0,,2.0,4.0,3.0,1.0,5.0,,3.0,,4.0,
764.0,3.0,5.0,5.0,4.0,,4.0,3.0,2.0,2.0,,3.0,1.0,2.0,,5.0,4.0,,4.0,5.0,4.0,5.0,4.0,,2.0,,,,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,4.0,,,,2.0,4.0
765.0,2.0,1.0,3.0,3.0,4.0,3.0,,,2.0,1.0,,,,,,,,4.0,5.0,1.0,5.0,1.0,2.0,,,3.0,1.0,3.0,5.0,1.0,1.0,,2.0,,,2.0,3.0,1.0,1.0,,5.0,2.0,4.0,,4.0,4.0,,1.0,,5.0
766.0,,3.0,,2.0,1.0,,4.0,,1.0,2.0,1.0,5.0,,,1.0,,4.0,2.0,5.0,,,3.0,,3.0,1.0,1.0,1.0,4.0,,,4.0,5.0,1.0,5.0,,5.0,,5.0,,,,5.0,,5.0,,,,,,1.0
767.0,,,,,,5.0,,4.0,2.0,2.0,5.0,4.0,5.0,,2.0,,,4.0,3.0,4.0,,,3.0,,,,,3.0,4.0,5.0,,4.0,4.0,5.0,,,5.0,2.0,2.0,2.0,,,3.0,2.0,5.0,2.0,,4.0,,
768.0,,,2.0,,,,,5.0,,2.0,,,1.0,3.0,2.0,1.0,4.0,2.0,3.0,,5.0,3.0,5.0,2.0,,,,3.0,,1.0,,,5.0,1.0,,2.0,2.0,,,,5.0,3.0,5.0,,,1.0,1.0,,5.0,4.0
769.0,1.0,1.0,4.0,,,1.0,,,4.0,,2.0,,,,1.0,,1.0,1.0,5.0,3.0,,,3.0,,,,5.0,,3.0,3.0,5.0,,1.0,5.0,,,,5.0,3.0,5.0,5.0,3.0,,,,,5.0,5.0,,5.0
770.0,3.0,2.0,1.0,,,2.0,,1.0,,,2.0,1.0,3.0,,5.0,,,,,2.0,3.0,,4.0,,4.0,,4.0,,1.0,1.0,,,,5.0,3.0,,1.0,4.0,,,1.0,,2.0,,,,4.0,5.0,3.0,3.0
771.0,4.0,,,1.0,5.0,,1.0,,1.0,,,5.0,5.0,,,,,1.0,,2.0,3.0,3.0,,,,3.0,2.0,,3.0,2.0,3.0,3.0,5.0,3.0,4.0,,2.0,,2.0,3.0,1.0,,4.0,4.0,,,,3.0,3.0,1.0
772.0,4.0,4.0,,,4.0,,1.0,,,3.0,1.0,3.0,,2.0,,,,,4.0,,1.0,,,5.0,4.0,5.0,,1.0,1.0,4.0,,,5.0,,1.0,,2.0,2.0,3.0,3.0,,3.0,4.0,,,,1.0,4.0,,
773.0,2.0,,1.0,,,4.0,3.0,2.0,,2.0,3.0,,,,3.0,1.0,,2.0,5.0,3.0,3.0,,5.0,,1.0,,,,1.0,,2.0,1.0,,5.0,,5.0,,,,3.0,2.0,5.0,,5.0,,,,,,3.0
774.0,,5.0,2.0,1.0,,,4.0,,,5.0,,3.0,,2.0,,,5.0,,,3.0,4.0,1.0,1.0,,,3.0,4.0,1.0,,3.0,,1.0,,1.0,,5.0,,,,3.0,,4.0,2.0,4.0,,5.0,4.0,2.0,3.0,
775.0,2.0,,2.0,4.0,3.0,,,,4.0,5.0,5.0,,,4.0,4.0,2.0,5.0,,1.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,,5.0,,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,4.0,5.0,,3.0,,,,,,3.0,,2.0
776.0,,1.0,5.0,,4.0,4.0,1.0,,,3.0,,2.0,,1.0,2.0,1.0,,1.0,4.0,,5.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,,,,3.0,1.0,,3.0,,4.0,5.0,5.0,5.0,,4.0,,,,5.0,3.0,4.0,4.0,
